# CERN-PH-EP-2008-016, fig. 10b
# observed 95% exclusion limits on 4 * BR(H+ -> tau nu) * BR(H+ -> A W*) * BR(A -> bb) for sqrt(s) = 189-209 GeV
# 12 < mA < mH+ - 3
# mH+[GeV] | mA[GeV] | BR*BR*BR_95%
40.    12.    0.6
40.    13.    1.
40.    14.    1.
40.    15.    1.
40.    16.    1.
40.    17.    0.6
40.    18.    0.6
40.    19.    0.6
40.    20.    0.6
40.    21.    0.6
40.    22.    0.6
40.    23.    0.6
40.    24.    0.6
40.    25.    0.5
40.    26.    0.5
40.    27.    0.5
40.    28.    0.5
40.    29.    0.5
40.    30.    0.5
40.    31.    0.5
40.    32.    0.6
40.    33.    0.6
40.    34.    0.6
40.    35.    1.
40.    36.    1.
40.    37.    1.
41.    12.    0.6
41.    13.    0.6
41.    14.    1.
41.    15.    1.
41.    16.    1.
41.    17.    1.
41.    18.    0.6
41.    19.    0.6
41.    20.    0.6
41.    21.    0.6
41.    22.    0.6
41.    23.    0.6
41.    24.    0.6
41.    25.    0.6
41.    26.    0.6
41.    27.    0.5
41.    28.    0.5
41.    29.    0.5
41.    30.    0.5
41.    31.    0.5
41.    32.    0.6
41.    33.    0.6
41.    34.    0.6
41.    35.    0.6
41.    36.    1.
41.    37.    1.
41.    38.    1.
42.    12.    0.6
42.    13.    0.6
42.    14.    1.
42.    15.    1.
42.    16.    1.
42.    17.    1.
42.    18.    1.
42.    19.    0.6
42.    20.    0.6
42.    21.    0.6
42.    22.    0.6
42.    23.    0.6
42.    24.    0.6
42.    25.    0.6
42.    26.    0.6
42.    27.    0.6
42.    28.    0.5
42.    29.    0.5
42.    30.    0.5
42.    31.    0.5
42.    32.    0.5
42.    33.    0.6
42.    34.    0.6
42.    35.    0.6
42.    36.    0.6
42.    37.    1.
42.    38.    1.
42.    39.    1.
43.    12.    0.6
43.    13.    0.6
43.    14.    1.
43.    15.    1.
43.    16.    1.
43.    17.    1.
43.    18.    1.
43.    19.    1.
43.    20.    0.6
43.    21.    0.6
43.    22.    0.6
43.    23.    0.6
43.    24.    0.6
43.    25.    0.6
43.    26.    0.6
43.    27.    0.6
43.    28.    0.6
43.    29.    0.5
43.    30.    0.5
43.    31.    0.5
43.    32.    0.5
43.    33.    0.6
43.    34.    0.6
43.    35.    0.6
43.    36.    0.6
43.    37.    0.6
43.    38.    1.
43.    39.    1.
43.    40.    1.
44.    12.    0.6
44.    13.    0.6
44.    14.    0.6
44.    15.    1.
44.    16.    1.
44.    17.    1.
44.    18.    1.
44.    19.    1.
44.    20.    1.
44.    21.    0.6
44.    22.    0.6
44.    23.    0.6
44.    24.    0.6
44.    25.    0.6
44.    26.    0.6
44.    27.    0.6
44.    28.    0.6
44.    29.    0.6
44.    30.    0.5
44.    31.    0.5
44.    32.    0.5
44.    33.    0.5
44.    34.    0.6
44.    35.    0.6
44.    36.    0.6
44.    37.    0.6
44.    38.    0.6
44.    39.    1.
44.    40.    1.
44.    41.    1.
45.    12.    0.6
45.    13.    0.6
45.    14.    0.6
45.    15.    1.
45.    16.    1.
45.    17.    1.
45.    18.    1.
45.    19.    1.
45.    20.    1.
45.    21.    1.
45.    22.    0.6
45.    23.    0.6
45.    24.    0.6
45.    25.    0.6
45.    26.    0.6
45.    27.    0.6
45.    28.    0.6
45.    29.    0.6
45.    30.    0.6
45.    31.    0.5
45.    32.    0.5
45.    33.    0.5
45.    34.    0.5
45.    35.    0.5
45.    36.    0.6
45.    37.    0.6
45.    38.    0.6
45.    39.    0.6
45.    40.    1.
45.    41.    1.
45.    42.    1.
46.    12.    0.6
46.    13.    0.6
46.    14.    0.6
46.    15.    1.
46.    16.    1.
46.    17.    1.
46.    18.    1.
46.    19.    1.
46.    20.    1.
46.    21.    1.
46.    22.    0.6
46.    23.    0.6
46.    24.    0.6
46.    25.    0.6
46.    26.    0.6
46.    27.    0.6
46.    28.    0.6
46.    29.    0.6
46.    30.    0.5
46.    31.    0.5
46.    32.    0.5
46.    33.    0.5
46.    34.    0.5
46.    35.    0.5
46.    36.    0.5
46.    37.    0.5
46.    38.    0.6
46.    39.    0.6
46.    40.    0.6
46.    41.    0.6
46.    42.    1.
46.    43.    1.
47.    12.    0.6
47.    13.    0.6
47.    14.    0.6
47.    15.    0.6
47.    16.    1.
47.    17.    1.
47.    18.    1.
47.    19.    1.
47.    20.    1.
47.    21.    0.6
47.    22.    0.6
47.    23.    0.6
47.    24.    0.6
47.    25.    0.6
47.    26.    0.6
47.    27.    0.6
47.    28.    0.6
47.    29.    0.6
47.    30.    0.5
47.    31.    0.5
47.    32.    0.5
47.    33.    0.5
47.    34.    0.5
47.    35.    0.5
47.    36.    0.5
47.    37.    0.5
47.    38.    0.5
47.    39.    0.5
47.    40.    0.6
47.    41.    0.6
47.    42.    0.6
47.    43.    1.
47.    44.    1.
48.    12.    0.6
48.    13.    0.6
48.    14.    0.6
48.    15.    0.6
48.    16.    0.6
48.    17.    0.6
48.    18.    1.
48.    19.    1.
48.    20.    0.6
48.    21.    0.6
48.    22.    0.6
48.    23.    0.6
48.    24.    0.6
48.    25.    0.6
48.    26.    0.6
48.    27.    0.6
48.    28.    0.6
48.    29.    0.6
48.    30.    0.5
48.    31.    0.5
48.    32.    0.5
48.    33.    0.5
48.    34.    0.5
48.    35.    0.5
48.    36.    0.5
48.    37.    0.5
48.    38.    0.5
48.    39.    0.5
48.    40.    0.5
48.    41.    0.5
48.    42.    0.6
48.    43.    0.6
48.    44.    0.6
48.    45.    1.
49.    12.    0.6
49.    13.    0.6
49.    14.    0.6
49.    15.    0.6
49.    16.    0.6
49.    17.    0.6
49.    18.    0.6
49.    19.    0.6
49.    20.    0.6
49.    21.    0.6
49.    22.    0.6
49.    23.    0.6
49.    24.    0.6
49.    25.    0.6
49.    26.    0.6
49.    27.    0.6
49.    28.    0.6
49.    29.    0.6
49.    30.    0.5
49.    31.    0.5
49.    32.    0.5
49.    33.    0.5
49.    34.    0.5
49.    35.    0.5
49.    36.    0.5
49.    37.    0.5
49.    38.    0.5
49.    39.    0.5
49.    40.    0.5
49.    41.    0.5
49.    42.    0.5
49.    43.    0.6
49.    44.    0.6
49.    45.    0.6
49.    46.    0.6
50.    12.    0.6
50.    13.    0.6
50.    14.    0.6
50.    15.    0.6
50.    16.    0.6
50.    17.    0.6
50.    18.    0.6
50.    19.    0.6
50.    20.    0.6
50.    21.    0.6
50.    22.    0.6
50.    23.    0.6
50.    24.    0.6
50.    25.    0.6
50.    26.    0.6
50.    27.    0.6
50.    28.    0.6
